Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
147,Ca-2015-110072,2015-10-22,2015-10-28,Standard Class,Mg-17680,Maureen Gastineau,Home Office,United States,Newark,Ohio,43055,East,Fur-Fu-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888
148,Ca-2017-114489,2017-05-12,2017-09-12,Standard Class,Je-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,Tec-Ph-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.45
149,Ca-2017-114489,2017-05-12,2017-09-12,Standard Class,Je-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,Tec-Ph-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97
150,Ca-2017-114489,2017-05-12,2017-09-12,Standard Class,Je-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,Fur-Ch-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84
151,Ca-2017-114489,2017-05-12,2017-09-12,Standard Class,Je-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,Off-Bi-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55
152,Ca-2017-158834,2017-03-13,2017-03-16,First Class,Tw-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,Off-Ap-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92
153,Ca-2017-158834,2017-03-13,2017-03-16,First Class,Tw-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,Tec-Ph-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.184
158,Ca-2015-104269,2015-01-03,2015-06-03,Second Class,Db-13060,Dave Brooks,Consumer,United States,Seattle,Washington,98115,West,Fur-Ch-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.568
159,Ca-2017-114104,2017-11-20,2017-11-24,Standard Class,Np-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,Off-La-10002475,Office Supplies,Labels,Avery 519,14.62
160,Ca-2017-114104,2017-11-20,2017-11-24,Standard Class,Np-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,Tec-Ph-10004536,Technology,Phones,Avaya 5420 Digital phone,944.93
161,Ca-2017-162733,2017-11-05,2017-12-05,First Class,Tt-21070,Ted Trevino,Consumer,United States,Los Angeles,California,90045,West,Off-Pa-10002751,Office Supplies,Paper,Xerox 1920,5.98
162,Ca-2016-119697,2016-12-28,2016-12-31,Second Class,Em-13960,Eric Murdock,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Tec-Ac-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384
163,Ca-2017-154508,2017-11-16,2017-11-20,Standard Class,Rd-19900,Ruben Dartt,Consumer,United States,Carlsbad,New Mexico,88220,West,Off-En-10001990,Office Supplies,Envelopes,Staple envelope,28.4
164,Ca-2017-113817,2017-07-11,2017-11-11,Standard Class,Mj-17740,Max Jones,Consumer,United States,Seattle,Washington,98115,West,Off-Bi-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68
165,Ca-2015-139892,2015-08-09,2015-12-09,Standard Class,Bm-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,Off-Ar-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,9.936
166,Ca-2015-139892,2015-08-09,2015-12-09,Standard Class,Bm-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,Tec-Ma-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.952
167,Ca-2015-139892,2015-08-09,2015-12-09,Standard Class,Bm-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,Off-St-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.928
168,Ca-2015-139892,2015-08-09,2015-12-09,Standard Class,Bm-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,Fur-Ch-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1740.06
169,Ca-2015-139892,2015-08-09,2015-12-09,Standard Class,Bm-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,Off-Ar-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.064
170,Ca-2015-139892,2015-08-09,2015-12-09,Standard Class,Bm-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,Off-Ap-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.98
171,Ca-2015-139892,2015-08-09,2015-12-09,Standard Class,Bm-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,Tec-Ph-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976
172,Ca-2015-118962,2015-05-08,2015-09-08,Standard Class,Cs-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,Off-Pa-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",20.94
173,Ca-2015-118962,2015-05-08,2015-09-08,Standard Class,Cs-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,Off-Pa-10001144,Office Supplies,Paper,Xerox 1913,110.96
174,Ca-2015-118962,2015-05-08,2015-09-08,Standard Class,Cs-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,Fur-Ch-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",340.144
175,Us-2015-100853,2015-09-14,2015-09-19,Standard Class,Jb-15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,60623,Central,Off-Ap-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.448
176,Us-2015-100853,2015-09-14,2015-09-19,Standard Class,Jb-15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,60623,Central,Off-La-10003148,Office Supplies,Labels,Avery 51,20.16
177,Us-2018-152366,2018-04-21,2018-04-25,Second Class,Sj-20500,Shirley Jackson,Consumer,United States,Houston,Texas,77036,Central,Off-Ap-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264
178,Us-2016-101511,2016-11-21,2016-11-23,Second Class,Je-15745,Joel Eaton,Consumer,United States,Newark,Ohio,43055,East,Fur-Ch-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.802
179,Us-2016-101511,2016-11-21,2016-11-23,Second Class,Je-15745,Joel Eaton,Consumer,United States,Newark,Ohio,43055,East,Off-Su-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88
180,Ca-2016-137225,2016-12-15,2016-12-19,Standard Class,Jk-15640,Jim Kriz,Home Office,United States,New York City,New York,10009,East,Off-Ar-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28
181,Ca-2015-166191,2015-05-12,2015-09-12,Second Class,Dk-13150,David Kendrick,Corporate,United States,Decatur,Illinois,62521,Central,Off-St-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816
182,Ca-2015-166191,2015-05-12,2015-09-12,Second Class,Dk-13150,David Kendrick,Corporate,United States,Decatur,Illinois,62521,Central,Tec-Ac-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744
183,Ca-2015-158274,2015-11-19,2015-11-24,Second Class,Rm-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,Tec-Ph-10003273,Technology,Phones,AT&T TR1909W,503.96
184,Ca-2015-158274,2015-11-19,2015-11-24,Second Class,Rm-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,Tec-Ph-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),149.95
185,Ca-2015-158274,2015-11-19,2015-11-24,Second Class,Rm-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,Tec-Ac-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29.0
187,Ca-2015-123260,2015-08-26,2015-08-30,Standard Class,Fm-14290,Frank Merwin,Home Office,United States,Los Angeles,California,90032,West,Tec-Ac-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8
188,Ca-2017-157000,2017-07-16,2017-07-22,Standard Class,Am-10360,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,75051,Central,Off-St-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",37.224
189,Ca-2017-157000,2017-07-16,2017-07-22,Standard Class,Am-10360,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,75051,Central,Off-Pa-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.016
196,Ca-2015-140004,2015-03-21,2015-03-25,Standard Class,Cb-12025,Cassandra Brandow,Consumer,United States,Hamilton,Ohio,45011,East,Off-Ar-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408
197,Ca-2015-140004,2015-03-21,2015-03-25,Standard Class,Cb-12025,Cassandra Brandow,Consumer,United States,Hamilton,Ohio,45011,East,Off-Ar-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.048
198,Ca-2018-107720,2018-06-11,2018-11-13,Standard Class,Vm-21685,Valerie Mitchum,Home Office,United States,Westfield,New Jersey,7090,East,Off-St-10001414,Office Supplies,Storage,Decoflex Hanging Personal Folder File,46.26
199,Us-2018-124303,2018-06-07,2018-07-13,Standard Class,Fh-14365,Fred Hopkins,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Off-Bi-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.946
200,Us-2018-124303,2018-06-07,2018-07-13,Standard Class,Fh-14365,Fred Hopkins,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Off-Pa-10002749,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.056
201,Ca-2018-105074,2018-06-24,2018-06-29,Standard Class,Mb-17305,Maria Bertelson,Consumer,United States,Akron,Ohio,44312,East,Off-Pa-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,21.744
202,Ca-2015-133690,2015-03-08,2015-05-08,First Class,Bs-11755,Bruce Stewart,Consumer,United States,Denver,Colorado,80219,West,Fur-Ta-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,218.75
203,Ca-2015-133690,2015-03-08,2015-05-08,First Class,Bs-11755,Bruce Stewart,Consumer,United States,Denver,Colorado,80219,West,Off-Ap-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.6
204,Us-2018-116701,2018-12-17,2018-12-21,Second Class,Lc-17140,Logan Currie,Consumer,United States,Dallas,Texas,75220,Central,Off-Ap-10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,66.284
205,Ca-2018-126382,2018-03-06,2018-07-06,Standard Class,Hk-14890,Heather Kirkland,Corporate,United States,Franklin,Tennessee,37064,South,Fur-Fu-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",35.168
206,Ca-2018-108329,2018-09-12,2018-12-14,Standard Class,Le-16810,Laurel Elliston,Consumer,United States,Whittier,California,90604,West,Tec-Ph-10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,444.768
207,Ca-2018-135860,2018-01-12,2018-07-12,Standard Class,Jh-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,Off-St-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",83.92
208,Ca-2018-135860,2018-01-12,2018-07-12,Standard Class,Jh-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,Tec-Ph-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,131.98
209,Ca-2018-135860,2018-01-12,2018-07-12,Standard Class,Jh-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,Off-Bi-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92
210,Ca-2018-135860,2018-01-12,2018-07-12,Standard Class,Jh-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,Off-Fa-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",52.29
211,Ca-2018-135860,2018-01-12,2018-07-12,Standard Class,Jh-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,Off-St-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",91.99
213,Ca-2016-146262,2016-02-01,2016-09-01,Standard Class,Vw-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,Off-La-10004544,Office Supplies,Labels,Avery 505,23.68
214,Ca-2016-146262,2016-02-01,2016-09-01,Standard Class,Vw-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,Fur-Bo-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,452.45
215,Ca-2016-146262,2016-02-01,2016-09-01,Standard Class,Vw-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,Tec-Ph-10002844,Technology,Phones,Speck Products Candyshell Flip Case,62.982
216,Ca-2016-146262,2016-02-01,2016-09-01,Standard Class,Vw-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,Tec-Ma-10000864,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,1188.0
217,Ca-2016-146262,2016-02-01,2016-09-01,Standard Class,Vw-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,Tec-Ac-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584
220,Ca-2016-169397,2016-12-24,2016-12-27,First Class,Jb-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,Off-Fa-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,5.584
221,Ca-2016-169397,2016-12-24,2016-12-27,First Class,Jb-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,Off-Pa-10004000,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",22.704
222,Ca-2016-169397,2016-12-24,2016-12-27,First Class,Jb-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,Off-Bi-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,19.776
223,Ca-2016-169397,2016-12-24,2016-12-27,First Class,Jb-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,Fur-Fu-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",72.704
224,Ca-2016-169397,2016-12-24,2016-12-27,First Class,Jb-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,Tec-Ma-10001148,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,479.988
225,Ca-2016-169397,2016-12-24,2016-12-27,First Class,Jb-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,Off-Ar-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.168
229,Us-2016-145436,2016-02-28,2016-04-03,Standard Class,Vd-21670,Valerie Dominguez,Consumer,United States,Columbia,Tennessee,38401,South,Fur-Ch-10004860,Furniture,Chairs,Global Low Back Tilter Chair,161.568
230,Us-2016-145436,2016-02-28,2016-04-03,Standard Class,Vd-21670,Valerie Dominguez,Consumer,United States,Columbia,Tennessee,38401,South,Fur-Ch-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",389.696
231,Us-2015-156216,2015-09-13,2015-09-17,Standard Class,Ea-14035,Erin Ashbrook,Corporate,United States,Charlotte,North Carolina,28205,South,Off-Bi-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,18.648
232,Us-2018-100930,2018-07-04,2018-12-04,Standard Class,Cs-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,Fur-Ta-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,233.86
233,Us-2018-100930,2018-07-04,2018-12-04,Standard Class,Cs-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,Fur-Ta-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,620.6145
234,Us-2018-100930,2018-07-04,2018-12-04,Standard Class,Cs-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,Off-Bi-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,5.328
235,Us-2018-100930,2018-07-04,2018-12-04,Standard Class,Cs-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,Fur-Fu-10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",258.072
236,Us-2018-100930,2018-07-04,2018-12-04,Standard Class,Cs-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,Tec-Ac-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,617.976
238,Ca-2017-157749,2017-04-06,2017-09-06,Second Class,Kl-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,Off-Pa-10003349,Office Supplies,Paper,Xerox 1957,25.92
239,Ca-2017-157749,2017-04-06,2017-09-06,Second Class,Kl-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,Fur-Fu-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,419.68
240,Ca-2017-157749,2017-04-06,2017-09-06,Second Class,Kl-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,Fur-Fu-10004351,Furniture,Furnishings,Staple-based wall hangings,11.688
241,Ca-2017-157749,2017-04-06,2017-09-06,Second Class,Kl-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,Tec-Ph-10000011,Technology,Phones,PureGear Roll-On Screen Protector,31.984
242,Ca-2017-157749,2017-04-06,2017-09-06,Second Class,Kl-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,Fur-Ta-10002607,Furniture,Tables,KI Conference Tables,177.225
243,Ca-2017-157749,2017-04-06,2017-09-06,Second Class,Kl-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,Fur-Fu-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,4.044
244,Ca-2017-157749,2017-04-06,2017-09-06,Second Class,Kl-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,Off-Ar-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408
245,Ca-2015-131926,2015-01-06,2015-06-06,Second Class,Dw-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,55044,Central,Fur-Ch-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,2001.86
246,Ca-2015-131926,2015-01-06,2015-06-06,Second Class,Dw-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,55044,Central,Off-St-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,166.72
247,Ca-2015-131926,2015-01-06,2015-06-06,Second Class,Dw-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,55044,Central,Off-Pa-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",47.88
248,Ca-2015-131926,2015-01-06,2015-06-06,Second Class,Dw-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,55044,Central,Off-Ap-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1503.25
249,Ca-2015-131926,2015-01-06,2015-06-06,Second Class,Dw-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,55044,Central,Off-Pa-10000061,Office Supplies,Paper,Xerox 205,25.92
250,Ca-2017-154739,2017-10-12,2017-12-15,Second Class,Lh-17155,Logan Haushalter,Consumer,United States,San Francisco,California,94109,West,Fur-Ch-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.568
253,Ca-2017-146941,2017-10-12,2017-12-13,First Class,Dl-13315,Delfina Latchford,Consumer,United States,New York City,New York,10024,East,Off-St-10001228,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",80.58
254,Ca-2017-146941,2017-10-12,2017-12-13,First Class,Dl-13315,Delfina Latchford,Consumer,United States,New York City,New York,10024,East,Off-En-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,361.92
259,Ca-2018-163139,2018-01-12,2018-03-12,Second Class,Cc-12670,Craig Carreira,Consumer,United States,New York City,New York,10009,East,Tec-Ac-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,20.37
260,Ca-2018-163139,2018-01-12,2018-03-12,Second Class,Cc-12670,Craig Carreira,Consumer,United States,New York City,New York,10009,East,Off-St-10002790,Office Supplies,Storage,Safco Industrial Shelving,221.55
261,Ca-2018-163139,2018-01-12,2018-03-12,Second Class,Cc-12670,Craig Carreira,Consumer,United States,New York City,New York,10009,East,Off-Bi-10003460,Office Supplies,Binders,Acco 3-Hole Punch,17.52
262,Us-2018-155299,2018-08-06,2018-12-06,Standard Class,Dl-13600,Dorris liebe,Corporate,United States,Pasadena,Texas,77506,Central,Off-Ap-10002203,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,1.624
263,Us-2015-106992,2015-09-19,2015-09-21,Second Class,Sb-20290,Sean Braxton,Corporate,United States,Houston,Texas,77036,Central,Tec-Ma-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,3059.982
